Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
TIGD3	11q13.1	4.60	4.29	1.21	1.03	0.31	0.0833	0.333	(A) Black or African American
HIST1H2BM	6p22.1	0.71	0.44	1.09	0.72	0.28	0.0833	0.333	(A) Black or African American
PSMB7	9q33.3	10.85	10.71	0.56	0.53	0.14	0.0834	0.333	(A) Black or African American
FAM214B	9p13.3	9.16	9.00	0.62	0.59	0.16	0.0834	0.333	(A) Black or African American
LOC100132215	2p15	3.59	3.31	1.11	0.99	0.29	0.0835	0.333	(A) Black or African American
PCOTH	13q12.12	4.23	3.85	1.51	1.26	0.38	0.0835	0.333	(A) Black or African American
SSPN	12p12.1	7.89	8.20	1.17	1.14	-0.30	0.0836	0.333	(B) White
CFC1B	2q21.1	0.59	0.29	1.21	0.76	0.30	0.0836	0.333	(A) Black or African American
AGBL3	7q33	2.86	2.57	1.14	0.91	0.29	0.0837	0.333	(A) Black or African American
PIPOX	17q11.2	4.68	5.04	1.35	1.55	-0.36	0.0837	0.333	(B) White
MAPK3	16p11.2	10.55	10.42	0.49	0.52	0.13	0.0838	0.333	(A) Black or African American
CASKIN1	16p13.3	3.86	3.39	1.81	1.76	0.47	0.0838	0.333	(A) Black or African American
UXT-AS1	Xp11.23	3.08	2.87	0.82	0.74	0.21	0.0838	0.333	(A) Black or African American
LOC391343	2p25.3	0.73	0.41	1.31	0.82	0.33	0.0839	0.334	(A) Black or African American
RNPEPL1	2q37.3	11.34	11.20	0.52	0.60	0.14	0.0840	0.334	(A) Black or African American
SPANXC	Xq27.2	0.84	0.38	1.82	1.20	0.46	0.0840	0.334	(A) Black or African American
CC2D2B	10q24.1	2.38	2.13	0.97	0.85	0.25	0.0841	0.334	(A) Black or African American
DEPDC5	22q12.2-q12.3	8.17	8.04	0.53	0.50	0.14	0.0841	0.334	(A) Black or African American
HIST1H1B	6p22.1	1.59	1.23	1.41	1.17	0.36	0.0842	0.334	(A) Black or African American
PCBP4	3p21.2	9.23	9.05	0.73	0.66	0.19	0.0842	0.334	(A) Black or African American
ARHGEF19	1p36.13	9.57	9.35	0.84	0.99	0.22	0.0842	0.335	(A) Black or African American
GINS3	16q21	7.05	7.26	0.80	0.80	-0.21	0.0843	0.335	(B) White
SEC63	6q21	10.91	11.04	0.49	0.46	-0.13	0.0843	0.335	(B) White
ZBTB14	18p11.31	8.33	8.42	0.33	0.35	-0.09	0.0843	0.335	(B) White
SNORA57	11q12.3	0.74	0.55	0.73	0.69	0.19	0.0843	0.335	(A) Black or African American
MRPL36	5p15.33	8.70	8.50	0.80	0.74	0.20	0.0843	0.335	(A) Black or African American
CABLES1	18q11.2	8.82	9.16	1.34	1.14	-0.34	0.0844	0.335	(B) White
ZNF45	19q13.31	7.65	7.79	0.54	0.50	-0.14	0.0844	0.335	(B) White
TMEM223	11q12.3	8.66	8.48	0.68	0.63	0.18	0.0845	0.335	(A) Black or African American
ZNF732	4p16.3	2.55	2.18	1.40	1.30	0.36	0.0846	0.335	(A) Black or African American
ZP4	1q43	0.01	0.04	0.06	0.33	-0.03	0.0846	0.335	(B) White
DPM1	20q13.13	9.26	9.12	0.54	0.52	0.14	0.0847	0.335	(A) Black or African American
MYLK4	6p25.2	4.59	4.83	0.91	1.11	-0.24	0.0847	0.335	(B) White
MT1A	16q13	3.81	3.26	2.13	1.96	0.55	0.0847	0.335	(A) Black or African American
PRR29	17q23.3	7.09	6.68	1.57	1.46	0.40	0.0847	0.335	(A) Black or African American
TLCD3A	17p13.3	8.73	8.95	0.89	0.73	-0.23	0.0847	0.335	(B) White
FAM186A	12q13.12	2.92	2.62	1.17	1.06	0.30	0.0847	0.335	(A) Black or African American
PCDHGA4	5q31.3	4.23	4.64	1.58	1.68	-0.41	0.0847	0.335	(B) White
PCDHGB7	5q31.3	6.11	6.49	1.48	1.36	-0.38	0.0848	0.335	(B) White
ST7-OT4	7q31.2	1.29	1.06	0.87	0.86	0.22	0.0848	0.335	(A) Black or African American
ATP10A	15q12	8.04	8.40	1.41	1.41	-0.37	0.0848	0.335	(B) White
SGSM1	22q11.23	6.83	6.52	1.20	1.40	0.32	0.0848	0.335	(A) Black or African American
ZDHHC8	22q11.21	9.61	9.40	0.80	0.69	0.20	0.0849	0.336	(A) Black or African American
ZNF155	19q13.31	7.27	7.11	0.65	0.63	0.17	0.0849	0.336	(A) Black or African American
RAB6C	2q21.1	5.53	5.74	0.85	0.67	-0.22	0.0849	0.336	(B) White
KCTD13	16p11.2	8.46	8.25	0.82	0.68	0.21	0.0850	0.336	(A) Black or African American
FLAD1	1q21.3	10.23	10.06	0.67	0.63	0.17	0.0850	0.336	(A) Black or African American
VNN3	6q23.2	4.03	3.50	2.07	1.94	0.53	0.0850	0.336	(A) Black or African American
CD72	9p13.3	6.80	6.53	1.03	1.12	0.27	0.0851	0.336	(A) Black or African American
TTC16	9q34.11	3.83	3.38	1.73	1.62	0.44	0.0852	0.336	(A) Black or African American
NOTCH2	1p12	11.51	11.74	0.89	0.80	-0.23	0.0853	0.336	(B) White
IFT22	7q22.1	9.07	8.87	0.78	0.62	0.20	0.0853	0.336	(A) Black or African American
OR11H12	14q11.2	0.01	0.04	0.09	0.17	-0.03	0.0853	0.337	(B) White
NLRP14	11p15.4	1.35	1.11	0.96	0.86	0.24	0.0853	0.337	(A) Black or African American
GRK3	22q12.1	9.00	9.29	1.17	0.88	-0.29	0.0854	0.337	(B) White
DNAAF4	15q21.3	6.46	6.24	0.85	0.88	0.22	0.0854	0.337	(A) Black or African American
TMTC3	12q21.32	9.05	9.27	0.88	0.60	-0.22	0.0855	0.337	(B) White
LAMB3	1q32.2	12.16	12.60	1.73	1.46	-0.44	0.0855	0.337	(B) White
CCNQ	Xq28	8.78	8.61	0.65	0.66	0.17	0.0857	0.338	(A) Black or African American
CD7	17q25.3	7.96	7.62	1.32	1.32	0.34	0.0857	0.338	(A) Black or African American
PVRIG	7q22.1	6.44	6.17	1.04	1.00	0.27	0.0857	0.338	(A) Black or African American
SYNGAP1	6p21.32	8.19	7.99	0.80	0.74	0.20	0.0857	0.338	(A) Black or African American
P2RY12	3q25.1	3.56	4.00	1.74	1.64	-0.45	0.0857	0.338	(B) White
BCO2	11q23.1	4.33	3.98	1.35	1.32	0.35	0.0857	0.338	(A) Black or African American
AFAP1	4p16.1	9.85	10.02	0.66	0.70	-0.17	0.0858	0.338	(B) White
FRS3	6p21.1	7.36	7.14	0.87	0.68	0.22	0.0858	0.338	(A) Black or African American
TSEN2	3p25.2	7.16	7.00	0.66	0.52	0.17	0.0859	0.338	(A) Black or African American
ICAM3	19p13.2	9.25	9.03	0.85	0.77	0.22	0.0859	0.338	(A) Black or African American
PTS	11q23.1	8.20	8.02	0.73	0.67	0.19	0.0859	0.338	(A) Black or African American
ERCC4	16p13.12	7.83	7.98	0.60	0.52	-0.15	0.0859	0.338	(B) White
PDLIM3	4q35.1	8.68	8.96	1.07	1.16	-0.28	0.0860	0.338	(B) White
ZNF555	19p13.3	5.85	5.99	0.56	0.57	-0.14	0.0860	0.338	(B) White
KDM5C	Xp11.22	11.47	11.32	0.59	0.56	0.15	0.0860	0.338	(A) Black or African American
VPREB3	22q11.23|22q11	4.90	4.46	1.71	1.64	0.44	0.0860	0.338	(A) Black or African American
FAAP100	17q25.3	10.03	9.87	0.64	0.56	0.16	0.0860	0.338	(A) Black or African American
PIANP	12p13.31	3.22	3.55	1.26	1.42	-0.33	0.0860	0.338	(B) White
PEX11B	1q21.1	9.78	9.90	0.47	0.54	-0.12	0.0860	0.338	(B) White
HILPDA	7q32.1	8.73	8.44	1.16	1.19	0.30	0.0860	0.338	(A) Black or African American
FRZB	2q32.1	7.61	8.03	1.64	1.26	-0.41	0.0861	0.338	(B) White
ACAP1	17p13.1	8.11	7.78	1.27	1.31	0.33	0.0861	0.338	(A) Black or African American
RECQL4	8q24.3	8.67	8.34	1.28	1.23	0.33	0.0861	0.338	(A) Black or African American
KCNJ9	1q23.2	0.61	0.34	1.10	0.50	0.27	0.0861	0.338	(A) Black or African American
FAM201A	9p13.1	5.20	4.89	1.20	1.28	0.31	0.0861	0.338	(A) Black or African American
ZNF184	6p22.1	7.68	7.79	0.44	0.51	-0.12	0.0862	0.338	(B) White
PXMP2	12q24.33	7.43	7.59	0.62	0.68	-0.16	0.0863	0.338	(B) White
RANBP1	22q11.21	10.07	9.89	0.69	0.65	0.18	0.0863	0.338	(A) Black or African American
ZNF833P	19p13.2	3.75	3.55	0.81	0.83	0.21	0.0863	0.338	(A) Black or African American
TMBIM4	12q14.3	10.43	10.60	0.64	0.68	-0.17	0.0864	0.338	(B) White
NT5C	17q25.1	8.99	8.82	0.67	0.67	0.17	0.0864	0.338	(A) Black or African American
LINC00696	3p21.2	0.17	0.25	0.32	0.46	-0.09	0.0864	0.338	(B) White
TOP2B	3p24.2	11.17	11.31	0.56	0.48	-0.14	0.0865	0.339	(B) White
EXOSC5	19q13.2	8.77	8.58	0.75	0.71	0.19	0.0865	0.339	(A) Black or African American
ALOX12P2	17p13.1	4.62	4.02	2.34	2.31	0.60	0.0865	0.339	(A) Black or African American
PIK3CB	3q22.3	9.60	9.77	0.64	0.60	-0.16	0.0865	0.339	(B) White
BLK	8p23.1	5.40	4.85	2.15	2.01	0.55	0.0866	0.339	(A) Black or African American
P2RY4	Xq13.1	1.66	1.33	1.29	1.17	0.33	0.0866	0.339	(A) Black or African American
FOXD2	1p33	5.20	5.46	1.03	0.86	-0.26	0.0866	0.339	(B) White
RCCD1	15q26.1	7.91	7.72	0.74	0.66	0.19	0.0867	0.339	(A) Black or African American
NKX6-3	8p11.21	0.29	0.17	0.46	0.46	0.12	0.0867	0.339	(A) Black or African American
AKIP1	11p15.4	8.35	8.46	0.40	0.45	-0.10	0.0868	0.339	(B) White
LILRA2	19q13.42	5.17	5.66	1.97	1.55	-0.50	0.0868	0.339	(B) White
CRYBA2	2q35	1.23	0.82	1.63	1.42	0.41	0.0868	0.339	(A) Black or African American
PRRC2A	6p21.33	12.53	12.65	0.48	0.57	-0.13	0.0869	0.339	(B) White
MAP1S	19p13.11	9.79	9.94	0.55	0.65	-0.14	0.0870	0.340	(B) White
SCRN2	17q21.32	9.03	8.83	0.79	0.81	0.20	0.0870	0.340	(A) Black or African American
SLC10A1	14q24.1	0.61	0.44	0.64	0.68	0.17	0.0870	0.340	(A) Black or African American
FAM171A1	10p13	8.26	7.95	1.20	1.24	0.31	0.0870	0.340	(A) Black or African American
MTHFSD	16q24.1	8.26	8.11	0.57	0.56	0.15	0.0870	0.340	(A) Black or African American
FN3KRP	17q25.3	9.74	9.88	0.56	0.48	-0.14	0.0871	0.340	(B) White
HLA-B	6p21.33	14.94	15.21	1.02	1.07	-0.26	0.0871	0.340	(B) White
RNF7	3q23	10.33	10.20	0.51	0.51	0.13	0.0871	0.340	(A) Black or African American
ALYREF	17q25.3	10.28	10.09	0.75	0.69	0.19	0.0871	0.340	(A) Black or African American
TRIM71	3p22.3	0.90	1.21	1.17	1.47	-0.31	0.0871	0.340	(B) White
CLDN1	3q28	9.77	10.23	1.83	1.57	-0.46	0.0872	0.340	(B) White
ESPNP	1p36.13	2.20	1.78	1.66	1.38	0.42	0.0873	0.340	(A) Black or African American
GPR162	12p13.31	6.42	6.07	1.37	1.23	0.35	0.0873	0.340	(A) Black or African American
LRRC74A	14q24.3	0.36	0.20	0.65	0.40	0.16	0.0873	0.340	(A) Black or African American
MIXL1	1q42.12	1.62	1.32	1.18	1.08	0.30	0.0873	0.340	(A) Black or African American
CRISPLD1	8q21.13	6.55	7.05	1.92	1.93	-0.49	0.0873	0.340	(B) White
GNB2	7q22.1	12.22	12.09	0.53	0.51	0.13	0.0874	0.340	(A) Black or African American
GCG	2q24.2	0.71	0.24	1.94	0.96	0.48	0.0874	0.340	(A) Black or African American
DEXI	16p13.13	9.27	9.14	0.51	0.51	0.13	0.0874	0.340	(A) Black or African American
ARL13A	Xq22.1	0.86	0.67	0.77	0.65	0.19	0.0875	0.340	(A) Black or African American
CHRNA7	15q13.3	1.28	1.61	1.25	1.37	-0.32	0.0875	0.340	(B) White
AAMDC	11q14.1	7.64	7.49	0.59	0.67	0.15	0.0877	0.341	(A) Black or African American
HSD17B6	12q13.3	7.31	7.79	1.85	1.86	-0.47	0.0877	0.341	(B) White
FZD3	8p21.1	6.82	6.59	0.87	1.07	0.23	0.0877	0.341	(A) Black or African American
ZNF48	16p11.2	8.06	7.89	0.67	0.59	0.17	0.0878	0.341	(A) Black or African American
PLEKHG2	19q13.2	10.19	9.92	1.05	1.10	0.27	0.0878	0.341	(A) Black or African American
STS	Xp22.31	9.16	9.59	1.76	1.08	-0.44	0.0878	0.341	(B) White
APBB2	4p14-p13	9.24	9.44	0.79	0.72	-0.20	0.0878	0.341	(B) White
LINC00689	7q36.3	4.36	3.77	2.32	2.15	0.59	0.0879	0.341	(A) Black or African American
ZACN	17q25.1	1.57	1.08	1.98	1.29	0.49	0.0880	0.341	(A) Black or African American
TMEM144	4q32.1	8.30	8.49	0.75	0.76	-0.19	0.0880	0.341	(B) White
CNTFR-AS1	9p13.3	0.02	0.05	0.10	0.20	-0.03	0.0880	0.341	(B) White
RBMS2	12q13.3	10.21	10.40	0.73	0.65	-0.19	0.0880	0.341	(B) White
CYP2C19	10q23.33	1.04	1.42	1.47	1.69	-0.38	0.0881	0.342	(B) White
SFSWAP	12q24.33	9.80	9.67	0.52	0.51	0.13	0.0881	0.342	(A) Black or African American
NUDCD1	8q23.1	8.84	9.02	0.70	0.68	-0.18	0.0881	0.342	(B) White
POTEF	2q21.1	3.93	4.28	1.36	1.60	-0.35	0.0881	0.342	(B) White
COMMD8	4p12	8.16	8.34	0.74	0.66	-0.19	0.0882	0.342	(B) White
FAM66E	8p23.1	0.79	0.60	0.77	0.70	0.19	0.0883	0.342	(A) Black or African American
C12ORF76	12q24.11	8.05	7.85	0.80	0.81	0.20	0.0883	0.342	(A) Black or African American
H2AFX	11q23.3	9.94	9.72	0.84	0.77	0.21	0.0883	0.342	(A) Black or African American
COL8A1	3q12.1	9.18	9.57	1.53	1.42	-0.39	0.0883	0.342	(B) White
TNFRSF14	1p36.32	10.49	10.24	0.98	0.91	0.25	0.0884	0.342	(A) Black or African American
GGT1	22q11.23	9.21	8.89	1.26	1.30	0.32	0.0884	0.342	(A) Black or African American
LEAP2	5q31.1	2.22	1.98	0.90	0.98	0.23	0.0884	0.342	(A) Black or African American
DHX40	17q23.1	10.34	10.49	0.60	0.58	-0.15	0.0884	0.342	(B) White
RAB3GAP1	2q21.3	10.33	10.44	0.43	0.39	-0.11	0.0884	0.342	(B) White
RSPH6A	19q13.32	0.63	0.36	1.06	0.78	0.26	0.0885	0.342	(A) Black or African American
CBWD1	9p24.3	8.93	8.75	0.71	0.66	0.18	0.0886	0.342	(A) Black or African American
FIS1	7q22.1	10.77	10.59	0.74	0.64	0.19	0.0886	0.342	(A) Black or African American
POMP	13q12.3	10.73	10.59	0.54	0.55	0.14	0.0886	0.342	(A) Black or African American
NKX6-2	10q26.3	0.35	0.16	0.75	0.69	0.19	0.0886	0.342	(A) Black or African American
KRTAP10-7	21q22.3	0.08	0.01	0.26	0.11	0.06	0.0886	0.342	(A) Black or African American
CTTN	11q13.3	12.66	12.50	0.59	0.59	0.15	0.0886	0.342	(A) Black or African American
ARHGAP45	19p13.3	10.50	10.29	0.83	0.85	0.21	0.0887	0.342	(A) Black or African American
SPSB2	12p13.31	8.81	8.59	0.85	0.98	0.22	0.0887	0.342	(A) Black or African American
ST3GAL3	1p34.1	7.98	7.77	0.81	0.78	0.21	0.0887	0.342	(A) Black or African American
SLC2A11	22q11.23	7.56	7.37	0.77	0.68	0.19	0.0888	0.342	(A) Black or African American
TPD52L2	20q13.33	11.75	11.62	0.50	0.46	0.13	0.0888	0.343	(A) Black or African American
CASS4	20q13.31	5.97	6.34	1.49	1.25	-0.37	0.0888	0.343	(B) White
NUDT8	11q13.2	7.44	7.13	1.21	0.92	0.30	0.0888	0.343	(A) Black or African American
MTSS1	8q24.13	9.30	9.58	1.08	1.17	-0.28	0.0888	0.343	(B) White
PEX16	11p11.2	8.98	8.83	0.57	0.56	0.15	0.0889	0.343	(A) Black or African American
C1QTNF3	5p13.2	6.99	7.32	1.27	1.44	-0.33	0.0890	0.343	(B) White
AKR1C1	10p15.1	10.49	9.64	3.33	3.36	0.85	0.0891	0.343	(A) Black or African American
PFDN6	6p21.32	9.46	9.27	0.73	0.63	0.18	0.0891	0.343	(A) Black or African American
CCDC54	3q13.12	0.61	0.47	0.53	0.58	0.14	0.0891	0.343	(A) Black or African American
POLR3B	12q23.3	7.70	7.87	0.65	0.49	-0.16	0.0891	0.343	(B) White
PCDHGA10	5q31.3	5.07	5.50	1.67	1.68	-0.43	0.0892	0.343	(B) White
CLCN7	16p13.3	11.19	11.04	0.55	0.63	0.14	0.0892	0.343	(A) Black or African American
ARMC9	2q37.1	8.70	8.44	1.01	0.95	0.26	0.0892	0.343	(A) Black or African American
LOC728989	1q21.1	2.40	2.11	1.16	1.04	0.29	0.0892	0.343	(A) Black or African American
UNC93B1	11q13.2	10.75	10.56	0.78	0.72	0.20	0.0893	0.344	(A) Black or African American
TPRN	9q34.3	8.85	8.67	0.68	0.82	0.18	0.0893	0.344	(A) Black or African American
ARID2	12q12	9.07	9.22	0.62	0.54	-0.16	0.0893	0.344	(B) White
ADHFE1	8q13.1	6.08	5.70	1.47	1.50	0.37	0.0894	0.344	(A) Black or African American
HNRNPH2	Xq22.1	11.01	11.11	0.40	0.39	-0.10	0.0894	0.344	(B) White
RWDD2B	21q21.3	8.33	8.49	0.62	0.64	-0.16	0.0894	0.344	(B) White
RFPL3	22q12.3	0.54	0.33	0.86	0.56	0.21	0.0894	0.344	(A) Black or African American
OTOL1	3q26.1	0.15	0.04	0.43	0.21	0.10	0.0894	0.344	(A) Black or African American
MIGA1	1p31.1	8.42	8.60	0.71	0.68	-0.18	0.0895	0.344	(B) White
GNA14	9q21.2	7.97	7.66	1.21	1.26	0.31	0.0895	0.344	(A) Black or African American
CEP85	1p36.11	8.90	8.73	0.64	0.65	0.16	0.0896	0.344	(A) Black or African American
ACOT9	Xp22.11	9.44	9.30	0.55	0.45	0.14	0.0896	0.344	(A) Black or African American
DPCD	10q24.32	8.29	8.12	0.67	0.63	0.17	0.0896	0.344	(A) Black or African American
BCL2L11	2q13	9.81	9.66	0.58	0.56	0.15	0.0897	0.344	(A) Black or African American
ARHGEF12	11q23.3	11.82	11.99	0.65	0.59	-0.16	0.0897	0.344	(B) White
PPFIBP1	12p11.23-p11.22	9.38	9.59	0.80	0.79	-0.20	0.0898	0.344	(B) White
CETN2	Xq28	10.52	10.35	0.66	0.62	0.17	0.0898	0.344	(A) Black or African American
IL1RN	2q14.1	7.72	8.08	1.42	1.40	-0.36	0.0898	0.344	(B) White
CCDC87	11q13.2	4.20	3.93	1.07	1.06	0.27	0.0899	0.344	(A) Black or African American
SNX3	6q21	11.11	11.26	0.59	0.52	-0.15	0.0899	0.344	(B) White
GBA2	9p13.3	10.04	9.88	0.63	0.59	0.16	0.0899	0.344	(A) Black or African American
NDUFB10	16p13.3	10.43	10.29	0.57	0.54	0.14	0.0899	0.344	(A) Black or African American
TMEM192	4q32.3	8.83	9.00	0.72	0.54	-0.18	0.0899	0.344	(B) White
BST1	4p15.32	6.18	6.50	1.26	1.00	-0.31	0.0899	0.344	(B) White
WNK3	Xp11.22	3.84	3.39	1.76	1.81	0.45	0.0899	0.344	(A) Black or African American
CAPN2	1q41	12.97	13.18	0.88	0.68	-0.22	0.0899	0.344	(B) White
RRN3P3	16p12.2	5.78	5.64	0.57	0.59	0.15	0.0900	0.344	(A) Black or African American
COL25A1	4q25	2.66	3.43	2.99	3.19	-0.77	0.0900	0.344	(B) White
GALNT5	2q24.1	7.50	7.99	1.97	1.62	-0.49	0.0900	0.344	(B) White
CLCN6	1p36.22	8.83	8.66	0.70	0.69	0.18	0.0901	0.344	(A) Black or African American
CUZD1	10q26.13	4.66	4.29	1.46	1.29	0.37	0.0901	0.344	(A) Black or African American
PLEKHD1	14q24.1	1.98	1.55	1.69	1.45	0.42	0.0901	0.344	(A) Black or African American
DBF4B	17q21.31|17q21	7.39	7.19	0.77	0.84	0.20	0.0901	0.344	(A) Black or African American
SPOPL	2q22.1	9.40	9.53	0.52	0.47	-0.13	0.0901	0.344	(B) White
C14ORF39	14q23.1	1.82	1.39	1.73	1.45	0.43	0.0901	0.344	(A) Black or African American
MNX1	7q36.3	4.06	4.59	2.11	1.88	-0.53	0.0901	0.344	(B) White
ZNF205	16p13.3	8.29	8.12	0.67	0.62	0.17	0.0902	0.345	(A) Black or African American
DOT1L	19p13.3	9.55	9.37	0.71	0.73	0.18	0.0902	0.345	(A) Black or African American
STAU2	8q21.11	9.85	9.99	0.54	0.65	-0.14	0.0903	0.345	(B) White
UBL5	19p13.2	10.91	10.76	0.59	0.62	0.15	0.0904	0.345	(A) Black or African American
ACVR1B	12q13.13	10.23	10.44	0.86	0.76	-0.22	0.0904	0.345	(B) White
KIAA1549L	11p13	4.00	4.40	1.55	1.75	-0.40	0.0904	0.345	(B) White
SBNO2	19p13.3	11.27	11.09	0.69	0.78	0.18	0.0905	0.345	(A) Black or African American
SNORA38B	17q24.2	0.01	0.04	0.08	0.16	-0.02	0.0905	0.345	(B) White
PLEKHS1	10q25.3	8.19	7.56	2.43	2.76	0.63	0.0906	0.345	(A) Black or African American
SURF6	9q34.2	9.60	9.44	0.65	0.54	0.16	0.0906	0.346	(A) Black or African American
HSP90AB2P	4p15.33	5.22	5.50	1.09	1.17	-0.28	0.0907	0.346	(B) White
UCN2	3p21.31	2.80	2.31	1.92	1.70	0.48	0.0907	0.346	(A) Black or African American
TGFBR3	1p22.1	7.47	7.83	1.47	1.24	-0.37	0.0907	0.346	(B) White
TNFSF18	1q25.1	1.40	1.74	1.37	1.06	-0.34	0.0908	0.346	(B) White
THSD1P1	13q14.3	6.77	6.58	0.76	0.68	0.19	0.0908	0.346	(A) Black or African American
ASPDH	19q13.33	0.83	0.61	0.84	0.71	0.21	0.0908	0.346	(A) Black or African American
CNKSR1	1p36.11	9.55	9.36	0.75	0.81	0.19	0.0908	0.346	(A) Black or African American
BRINP2	1q25.2	1.26	1.60	1.29	1.61	-0.34	0.0909	0.346	(B) White
RCBTB2	13q14.2	7.58	7.79	0.82	0.74	-0.21	0.0910	0.347	(B) White
LILRA3	19q13.4	3.79	3.40	1.50	1.76	0.39	0.0911	0.347	(A) Black or African American
PLK3	1p34.1	8.71	8.51	0.78	0.69	0.20	0.0912	0.347	(A) Black or African American
TP53INP1	8q22.1	10.64	10.42	0.90	0.87	0.23	0.0912	0.347	(A) Black or African American
ZNF570	19q13.12	5.32	5.58	1.05	0.77	-0.26	0.0913	0.347	(B) White
CREBBP	16p13.3	11.02	11.17	0.60	0.55	-0.15	0.0914	0.347	(B) White
SRPX	Xp11.4	6.62	6.94	1.24	1.27	-0.31	0.0914	0.347	(B) White
KRT28	17q21.2	0.21	0.06	0.62	0.25	0.15	0.0914	0.347	(A) Black or African American
RPL29P2	17p13.1	0.46	0.60	0.53	0.72	-0.14	0.0914	0.347	(B) White
TCF23	2p23.3	0.02	0.05	0.10	0.20	-0.03	0.0914	0.347	(B) White
RFX1	19p13.12	8.88	8.75	0.48	0.54	0.12	0.0914	0.347	(A) Black or African American
GALE	1p36.11	10.71	10.52	0.79	0.79	0.20	0.0915	0.347	(A) Black or African American
RGS18	1q31.2	5.03	5.39	1.42	1.23	-0.35	0.0915	0.347	(B) White
PARVG	22q13.31	8.75	8.47	1.09	1.12	0.28	0.0916	0.348	(A) Black or African American
MAGEH1	Xp11.21	8.79	8.58	0.82	0.79	0.21	0.0916	0.348	(A) Black or African American
TNFSF12-TNFSF13	17p13.1	8.14	7.81	1.28	1.52	0.33	0.0916	0.348	(A) Black or African American
PLXND1	3q22.1	11.61	11.83	0.87	0.89	-0.22	0.0917	0.348	(B) White
DUSP14	17q12	8.63	8.45	0.72	0.70	0.18	0.0917	0.348	(A) Black or African American
NPTN	15q24.1	11.10	11.26	0.63	0.53	-0.16	0.0917	0.348	(B) White
CBY1	22q13.1	9.40	9.23	0.68	0.64	0.17	0.0920	0.349	(A) Black or African American
RPL13	16q24.3|17p11.2	14.14	13.96	0.73	0.75	0.19	0.0920	0.349	(A) Black or African American
HNRNPA2B1	7p15.2	13.80	13.69	0.41	0.38	0.10	0.0920	0.349	(A) Black or African American
CRIP2	14q32.33	11.39	11.12	1.08	1.13	0.27	0.0921	0.349	(A) Black or African American
CLEC12A	12p13.31	5.18	5.58	1.56	1.64	-0.40	0.0921	0.349	(B) White
GOLGA7	8p11.21	9.89	10.06	0.66	0.60	-0.17	0.0921	0.349	(B) White
ZNF280C	Xq26.1	6.94	7.08	0.56	0.61	-0.14	0.0921	0.349	(B) White
C19ORF12	19q12	9.10	8.94	0.66	0.49	0.16	0.0922	0.349	(A) Black or African American
CCR7	17q21.2	7.20	6.83	1.46	1.46	0.37	0.0923	0.349	(A) Black or African American
TRIM13	13q14.2	9.18	9.31	0.50	0.51	-0.13	0.0924	0.350	(B) White
LIPE	19q13.2	6.46	6.16	1.19	1.11	0.30	0.0925	0.350	(A) Black or African American
FNIP2	4q32.1	9.28	9.56	1.11	1.20	-0.28	0.0925	0.350	(B) White
SIGIRR	11p15.5	9.79	9.59	0.83	0.71	0.21	0.0925	0.350	(A) Black or African American
CAV1	7q31.2	10.48	10.87	1.56	1.39	-0.39	0.0925	0.350	(B) White
TEX101	19q13.31	0.83	0.45	1.56	1.24	0.39	0.0926	0.350	(A) Black or African American
EXOSC2	9q34.12	8.81	8.68	0.52	0.50	0.13	0.0927	0.350	(A) Black or African American
CELA3B	1p36.12	0.45	0.13	1.34	0.42	0.32	0.0927	0.350	(A) Black or African American
KBTBD2	7p14.3	10.36	10.24	0.46	0.38	0.11	0.0927	0.350	(A) Black or African American
SNORD116-4	15q11.2	4.55	4.10	1.75	2.05	0.45	0.0927	0.350	(A) Black or African American
LEPROT	1p31.3	9.10	9.37	1.09	0.81	-0.27	0.0928	0.350	(B) White
FBXO28	1q42.11	10.16	10.29	0.51	0.43	-0.13	0.0928	0.350	(B) White
ARL2	11q13.1	10.15	10.02	0.53	0.56	0.13	0.0929	0.351	(A) Black or African American
LINC00894	Xq28	5.23	4.90	1.31	1.42	0.33	0.0929	0.351	(A) Black or African American
INPP4B	4q31.21	7.25	7.60	1.37	1.43	-0.35	0.0929	0.351	(B) White
RFLNB	17p13.3	8.16	8.38	0.85	0.84	-0.21	0.0929	0.351	(B) White
MAGED2	Xp11.21	12.04	11.89	0.59	0.64	0.15	0.0929	0.351	(A) Black or African American
SEC13	3p25.3	11.32	11.18	0.58	0.45	0.14	0.0929	0.351	(A) Black or African American
CDK11A	1p36.33	9.19	9.01	0.75	0.65	0.19	0.0931	0.351	(A) Black or African American
GPATCH8	17q21.31	10.21	10.33	0.47	0.46	-0.12	0.0931	0.351	(B) White
MINDY2	15q21.3-q22.1	7.10	7.31	0.84	0.83	-0.21	0.0932	0.351	(B) White
CDC42	1p36.12	12.48	12.60	0.47	0.49	-0.12	0.0932	0.351	(B) White
FBXW5	9q34.3	11.35	11.19	0.63	0.67	0.16	0.0932	0.351	(A) Black or African American
FKBP1A	20p13	12.24	12.12	0.47	0.43	0.12	0.0932	0.351	(A) Black or African American
ALKBH5	17p11.2|17p11.2	10.91	11.00	0.34	0.42	-0.09	0.0932	0.351	(B) White
POGLUT2	13q33.1	6.32	6.55	0.93	0.94	-0.23	0.0934	0.352	(B) White
NXPH1	7p21.3	1.81	1.39	1.68	1.67	0.42	0.0934	0.352	(A) Black or African American
