Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
FOXA3	19q13.32	2.80	1.54	2.28	1.54	1.26	2.663e-4	3.442e-3	(A) Black or African American
RSC1A1	1p36.21	7.00	7.35	0.62	0.66	-0.36	2.672e-4	3.449e-3	(B) White
NKPD1	19q13.32	2.97	2.09	1.59	0.99	0.87	2.672e-4	3.449e-3	(A) Black or African American
KPNA3	13q14.2	9.46	9.74	0.49	0.43	-0.27	2.677e-4	3.454e-3	(B) White
ZNF276	16q24.3	9.07	8.66	0.70	0.85	0.41	2.686e-4	3.462e-3	(A) Black or African American
ZNF252P-AS1	8q24.3	3.33	2.69	1.13	1.13	0.64	2.689e-4	3.462e-3	(A) Black or African American
ATP5MC1	17q21.32	10.01	9.56	0.79	0.75	0.45	2.691e-4	3.462e-3	(A) Black or African American
FAM71D	14q23.3	4.02	3.63	0.67	0.71	0.38	2.692e-4	3.462e-3	(A) Black or African American
SERPINC1	1q25.1	2.43	1.62	1.41	1.53	0.81	2.693e-4	3.462e-3	(A) Black or African American
KCNK17	6p21.2	1.69	2.60	1.54	1.96	-0.90	2.696e-4	3.465e-3	(B) White
STK17B	2q32.3	9.28	9.73	0.80	0.81	-0.45	2.704e-4	3.473e-3	(B) White
NYAP1	7q22.1	3.03	2.34	1.23	0.96	0.68	2.717e-4	3.486e-3	(A) Black or African American
BCR	22q11.23	10.54	10.23	0.54	0.56	0.31	2.718e-4	3.486e-3	(A) Black or African American
TMEM8B	9p13.3	8.90	8.44	0.83	0.70	0.46	2.723e-4	3.490e-3	(A) Black or African American
C12ORF29	12q21.32	8.45	8.67	0.39	0.48	-0.23	2.724e-4	3.490e-3	(B) White
DOCK7	1p31.3	9.17	9.53	0.64	0.63	-0.36	2.731e-4	3.494e-3	(B) White
DENND4B	1q21.3	10.00	9.75	0.41	0.58	0.25	2.732e-4	3.494e-3	(A) Black or African American
CAV1	7q31.2	11.64	12.44	1.47	0.84	-0.80	2.733e-4	3.494e-3	(B) White
KIF1C	17p13.2	11.55	11.25	0.52	0.51	0.29	2.740e-4	3.501e-3	(A) Black or African American
GOSR2	17q21.32	10.01	10.20	0.34	0.33	-0.19	2.745e-4	3.503e-3	(B) White
GOLGA8IP	15q11.2	2.86	2.12	1.31	1.37	0.75	2.745e-4	3.503e-3	(A) Black or African American
ELK4	1q32.1	7.00	7.43	0.76	0.77	-0.43	2.758e-4	3.513e-3	(B) White
SEPTIN7	7p14.2	11.64	11.86	0.41	0.39	-0.23	2.758e-4	3.513e-3	(B) White
LYSMD3	5q14.3	9.33	9.65	0.55	0.60	-0.32	2.758e-4	3.513e-3	(B) White
SUMF1	3p26.1	10.10	9.70	0.72	0.53	0.40	2.760e-4	3.513e-3	(A) Black or African American
ELOB	16p13.3	11.06	10.61	0.79	0.89	0.45	2.761e-4	3.513e-3	(A) Black or African American
ADM5	19q13.33	4.29	3.67	1.08	1.22	0.62	2.781e-4	3.535e-3	(A) Black or African American
SCEL	13q22.3	2.21	0.66	2.86	1.32	1.55	2.785e-4	3.538e-3	(A) Black or African American
SLC25A35	17p13.1	6.48	6.04	0.77	0.77	0.44	2.786e-4	3.538e-3	(A) Black or African American
CCDC141	2q31.2	3.99	4.82	1.52	1.15	-0.84	2.806e-4	3.560e-3	(B) White
FITM1	14q12	2.98	2.48	0.90	0.86	0.51	2.819e-4	3.575e-3	(A) Black or African American
RFX1	19p13.12	8.84	8.46	0.68	0.60	0.38	2.822e-4	3.575e-3	(A) Black or African American
ETV7	6p21.31	6.40	7.30	1.62	1.23	-0.90	2.823e-4	3.575e-3	(B) White
FBXO48	2p13.3	4.85	5.26	0.72	0.67	-0.41	2.829e-4	3.581e-3	(B) White
GDAP2	1p12	7.90	8.15	0.46	0.37	-0.26	2.831e-4	3.581e-3	(B) White
JMJD7-PLA2G4B	15q15.1	8.37	7.97	0.67	0.94	0.40	2.833e-4	3.581e-3	(A) Black or African American
CYP7B1	8q12.3	6.78	7.39	1.07	1.03	-0.60	2.836e-4	3.582e-3	(B) White
TBL3	16p13.3	9.86	9.60	0.42	0.67	0.26	2.846e-4	3.593e-3	(A) Black or African American
GCSAML	1q44	1.48	2.10	1.08	1.11	-0.61	2.864e-4	3.611e-3	(B) White
ZBTB49	4p16.3	6.53	6.25	0.49	0.51	0.28	2.864e-4	3.611e-3	(A) Black or African American
EMC6	17p13.2	8.30	8.01	0.51	0.56	0.29	2.865e-4	3.611e-3	(A) Black or African American
INHBA	7p14.1	5.64	6.55	1.64	1.48	-0.92	2.885e-4	3.633e-3	(B) White
SLC35A3	1p21.2	7.94	8.31	0.66	0.75	-0.38	2.895e-4	3.644e-3	(B) White
TCF19	6p21.33	8.50	8.99	0.87	0.96	-0.50	2.909e-4	3.659e-3	(B) White
MICALL1	22q13.1	9.32	9.08	0.43	0.51	0.25	2.914e-4	3.661e-3	(A) Black or African American
DUS1L	17q25.3	10.25	9.94	0.54	0.66	0.31	2.914e-4	3.661e-3	(A) Black or African American
ATP5IF1	1p35.3	11.14	10.69	0.82	0.67	0.45	2.920e-4	3.666e-3	(A) Black or African American
CREBRF	5q35.1	8.94	9.44	0.90	0.82	-0.50	2.927e-4	3.673e-3	(B) White
PRR14	16p11.2	9.55	9.27	0.48	0.54	0.28	2.939e-4	3.686e-3	(A) Black or African American
SPAG8	9p13.3	4.96	4.52	0.77	0.90	0.44	2.941e-4	3.686e-3	(A) Black or African American
PARVA	11p15.3	10.54	10.82	0.52	0.40	-0.29	2.945e-4	3.686e-3	(B) White
LARS	5q32	11.26	11.45	0.32	0.37	-0.18	2.945e-4	3.686e-3	(B) White
TARS	5p13.3	10.36	10.60	0.41	0.43	-0.23	2.951e-4	3.691e-3	(B) White
CASQ2	1p13.1	5.52	6.63	2.02	1.69	-1.12	2.964e-4	3.703e-3	(B) White
PCP2	19p13.2	3.22	2.26	1.76	1.36	0.97	2.964e-4	3.703e-3	(A) Black or African American
DGKQ	4p16.3	8.28	7.97	0.53	0.68	0.31	2.972e-4	3.707e-3	(A) Black or African American
ICA1	7p21.3	7.92	7.49	0.76	0.83	0.43	2.973e-4	3.707e-3	(A) Black or African American
TEN1	17q25.1	8.63	8.27	0.63	0.73	0.36	2.973e-4	3.707e-3	(A) Black or African American
JAK1	1p31.3	12.39	12.65	0.46	0.48	-0.26	2.975e-4	3.707e-3	(B) White
PAXIP1-AS1	7q36.2	7.77	7.40	0.65	0.67	0.37	2.978e-4	3.709e-3	(A) Black or African American
TDO2	4q32.1	3.43	4.50	1.87	2.09	-1.07	2.987e-4	3.717e-3	(B) White
TSPAN10	17q25.3	4.76	3.51	2.29	1.48	1.25	2.988e-4	3.717e-3	(A) Black or African American
CCDC84	11q23.3	7.15	6.64	0.89	1.01	0.51	3.000e-4	3.729e-3	(A) Black or African American
ABT1	6p22.2	9.17	8.99	0.30	0.37	0.18	3.002e-4	3.729e-3	(A) Black or African American
CTSO	4q32.1	10.77	11.08	0.56	0.59	-0.32	3.013e-4	3.739e-3	(B) White
ZEB2	2q22.3	10.50	10.90	0.72	0.71	-0.40	3.014e-4	3.739e-3	(B) White
TESK1	9p13.3	9.76	9.51	0.42	0.56	0.25	3.030e-4	3.756e-3	(A) Black or African American
FBH1	10p15.1	10.52	10.40	0.20	0.30	0.12	3.031e-4	3.756e-3	(A) Black or African American
XAGE1B	Xp11.22	0.08	0.49	0.50	1.66	-0.42	3.034e-4	3.757e-3	(B) White
CDAN1	15q15.2	8.13	7.89	0.42	0.46	0.24	3.040e-4	3.763e-3	(A) Black or African American
FAM110B	8q12.1	8.18	7.63	0.98	0.92	0.55	3.047e-4	3.769e-3	(A) Black or African American
VAMP3	1p36.23	11.26	11.44	0.32	0.34	-0.18	3.051e-4	3.772e-3	(B) White
DDAH2	6p21.33	10.41	10.02	0.69	0.69	0.39	3.056e-4	3.775e-3	(A) Black or African American
KLRC4	12p13.2	1.56	2.24	1.17	1.50	-0.68	3.058e-4	3.776e-3	(B) White
GLRX5	14q32.13	9.43	9.11	0.56	0.51	0.31	3.067e-4	3.782e-3	(A) Black or African American
SPATA5	4q28.1	7.24	7.47	0.40	0.45	-0.23	3.067e-4	3.782e-3	(B) White
ZNF490	19p13.2-p13.13	7.61	7.88	0.49	0.41	-0.27	3.072e-4	3.783e-3	(B) White
ATAD3A	1p36.33	8.82	8.46	0.61	0.83	0.36	3.073e-4	3.783e-3	(A) Black or African American
ARHGAP8	22q13.31	6.95	6.20	1.32	1.43	0.75	3.076e-4	3.783e-3	(A) Black or African American
GPR141	7p14.1	2.95	3.65	1.25	1.24	-0.70	3.077e-4	3.783e-3	(B) White
METRN	16p13.3	7.72	7.07	1.12	1.38	0.65	3.077e-4	3.783e-3	(A) Black or African American
EVI2B	17q11.2	8.58	9.29	1.29	0.99	-0.71	3.078e-4	3.783e-3	(B) White
CHCHD6	3q21.3	7.06	6.66	0.71	0.67	0.40	3.081e-4	3.783e-3	(A) Black or African American
GMPS	3q25.31	9.29	9.53	0.43	0.47	-0.24	3.083e-4	3.784e-3	(B) White
P2RY14	3q25.1	5.89	6.56	1.20	1.09	-0.67	3.088e-4	3.787e-3	(B) White
SGK3	8q13.1	8.56	8.88	0.58	0.58	-0.33	3.091e-4	3.789e-3	(B) White
LINGO3	19p13.3	2.35	1.62	1.31	1.22	0.73	3.096e-4	3.793e-3	(A) Black or African American
ZNF503	10q22.2	8.58	8.09	0.89	0.77	0.49	3.100e-4	3.795e-3	(A) Black or African American
TMEM87B	2q13	9.12	9.42	0.53	0.51	-0.30	3.105e-4	3.795e-3	(B) White
SUMO1P3	1q23.2	7.35	7.16	0.33	0.41	0.19	3.105e-4	3.795e-3	(A) Black or African American
ATP11B	3q26.33	10.12	10.40	0.49	0.53	-0.28	3.105e-4	3.795e-3	(B) White
TADA3	3p25.3	10.59	10.37	0.37	0.48	0.22	3.108e-4	3.796e-3	(A) Black or African American
LONP1	19p13.3	11.25	10.95	0.54	0.59	0.31	3.114e-4	3.801e-3	(A) Black or African American
ZNF277	7q31.1	8.69	8.98	0.50	0.56	-0.28	3.116e-4	3.801e-3	(B) White
EFCAB14	1p33	11.69	11.95	0.47	0.43	-0.26	3.129e-4	3.815e-3	(B) White
PAK4	19q13.2	10.16	9.93	0.39	0.61	0.23	3.135e-4	3.819e-3	(A) Black or African American
WDR3	1p12	9.01	9.27	0.46	0.48	-0.26	3.146e-4	3.830e-3	(B) White
HNRNPA0	5q31.2	11.64	11.42	0.41	0.32	0.23	3.156e-4	3.839e-3	(A) Black or African American
TLR7	Xp22.2	7.02	7.92	1.64	1.28	-0.90	3.159e-4	3.839e-3	(B) White
OSMR	5p13.1	10.55	11.18	1.12	1.03	-0.62	3.169e-4	3.850e-3	(B) White
C17ORF82	17q23.2	4.20	3.66	0.96	0.96	0.54	3.182e-4	3.863e-3	(A) Black or African American
POLD1	19q13.33	8.52	8.21	0.53	0.67	0.31	3.196e-4	3.878e-3	(A) Black or African American
KCNH3	12q13.12	3.26	2.46	1.40	1.54	0.79	3.202e-4	3.882e-3	(A) Black or African American
SPAG7	17p13.2	10.09	9.84	0.44	0.47	0.25	3.218e-4	3.899e-3	(A) Black or African American
ZNF593	1p36.11	8.01	7.57	0.75	0.93	0.43	3.223e-4	3.904e-3	(A) Black or African American
CTU1	19q13.41	5.88	5.48	0.71	0.71	0.40	3.235e-4	3.912e-3	(A) Black or African American
MAP2K7	19p13.2	9.82	9.61	0.37	0.46	0.21	3.236e-4	3.912e-3	(A) Black or African American
SLFN12L	17q12	3.53	4.27	1.33	1.30	-0.74	3.236e-4	3.912e-3	(B) White
KCP	7q32.1	7.93	7.08	1.50	1.62	0.85	3.241e-4	3.915e-3	(A) Black or African American
AGO3	1p34.3	6.57	6.86	0.51	0.55	-0.29	3.243e-4	3.915e-3	(B) White
SPACA9	9q34.13	7.38	7.04	0.60	0.66	0.34	3.246e-4	3.917e-3	(A) Black or African American
PHTF2	7q11.23-q21.11	8.77	9.04	0.48	0.53	-0.27	3.250e-4	3.919e-3	(B) White
USP37	2q35	8.75	9.01	0.46	0.53	-0.26	3.255e-4	3.923e-3	(B) White
FCGR3A	1q23.3	10.89	11.64	1.37	1.21	-0.76	3.261e-4	3.928e-3	(B) White
METTL27	7q11.23	7.24	6.52	1.28	1.37	0.72	3.269e-4	3.935e-3	(A) Black or African American
ZNF616	19q13.41	7.19	7.55	0.66	0.53	-0.36	3.271e-4	3.935e-3	(B) White
THAP6	4q21.1	8.19	8.39	0.35	0.43	-0.20	3.277e-4	3.940e-3	(B) White
CAPRIN1	11p13	11.97	12.20	0.42	0.39	-0.23	3.282e-4	3.944e-3	(B) White
SIRT6	19p13.3	8.38	8.04	0.59	0.68	0.34	3.289e-4	3.950e-3	(A) Black or African American
CCDC13	3p22.1	4.19	3.40	1.44	1.09	0.78	3.292e-4	3.951e-3	(A) Black or African American
EVPL	17q25.1	8.46	7.97	0.84	1.16	0.49	3.303e-4	3.962e-3	(A) Black or African American
ABCF3	3q27.1	10.14	9.94	0.34	0.42	0.19	3.309e-4	3.967e-3	(A) Black or African American
NDUFV1	11q13.2	11.39	11.12	0.48	0.58	0.27	3.355e-4	4.020e-3	(A) Black or African American
NUP50	22q13.31	9.94	10.14	0.35	0.34	-0.19	3.357e-4	4.020e-3	(B) White
OR2T10	1q44	1.95	3.02	1.90	2.02	-1.07	3.361e-4	4.022e-3	(B) White
GUCY1B1	4q32.1	10.08	10.54	0.83	0.74	-0.46	3.367e-4	4.025e-3	(B) White
ITCH	20q11.22	10.18	10.43	0.46	0.41	-0.25	3.367e-4	4.025e-3	(B) White
BBS10	12q21.2	8.62	8.87	0.46	0.51	-0.26	3.381e-4	4.038e-3	(B) White
CHSY3	5q23.3	6.06	6.72	1.22	0.98	-0.67	3.398e-4	4.057e-3	(B) White
NUCB2	11p15.1	10.20	10.50	0.53	0.54	-0.30	3.404e-4	4.062e-3	(B) White
EXOSC7	3p21.31	8.60	8.23	0.67	0.64	0.37	3.409e-4	4.065e-3	(A) Black or African American
GPR176	15q14-q15.1	7.21	7.99	1.43	1.00	-0.78	3.424e-4	4.080e-3	(B) White
PNMT	17q12	1.63	0.85	1.43	1.04	0.78	3.426e-4	4.080e-3	(A) Black or African American
C1ORF56	1q21.3	7.35	6.96	0.71	0.56	0.39	3.428e-4	4.081e-3	(A) Black or African American
AMY1A	1p21.1	2.31	1.54	1.41	1.11	0.77	3.442e-4	4.095e-3	(A) Black or African American
IGHMBP2	11q13.3	8.37	8.09	0.50	0.53	0.28	3.450e-4	4.102e-3	(A) Black or African American
SNHG28	1q23.2	5.45	5.00	0.79	0.91	0.45	3.463e-4	4.115e-3	(A) Black or African American
VPS35	16q11.2	11.20	11.47	0.50	0.40	-0.27	3.477e-4	4.129e-3	(B) White
VCPIP1	8q13.1	9.33	9.59	0.46	0.45	-0.26	3.481e-4	4.131e-3	(B) White
CSRP3	11p15.1	0.04	0.18	0.18	0.59	-0.15	3.488e-4	4.137e-3	(B) White
ALKBH6	19q13.12	6.95	6.54	0.73	0.73	0.41	3.519e-4	4.171e-3	(A) Black or African American
RAB4B	19q13.2	8.90	8.55	0.62	0.66	0.35	3.544e-4	4.197e-3	(A) Black or African American
GRIK1-AS1	21q21.3	1.07	0.69	0.68	0.70	0.38	3.549e-4	4.199e-3	(A) Black or African American
ADAMTS5	21q21.3	8.79	9.57	1.46	1.00	-0.79	3.560e-4	4.210e-3	(B) White
KIF20B	10q23.31	7.05	7.55	0.91	0.70	-0.50	3.570e-4	4.220e-3	(B) White
C1D	2p14	8.11	7.83	0.50	0.59	0.28	3.582e-4	4.231e-3	(A) Black or African American
TMEM160	19q13.32	6.39	5.88	0.91	1.07	0.51	3.588e-4	4.235e-3	(A) Black or African American
GPAT4	8p11.21	11.00	10.62	0.70	0.47	0.38	3.597e-4	4.242e-3	(A) Black or African American
LDHA	11p15.1	14.74	15.29	1.02	0.59	-0.55	3.598e-4	4.242e-3	(B) White
LINC01089	12q24.31	7.94	7.30	1.12	1.41	0.64	3.600e-4	4.242e-3	(A) Black or African American
PHF7	3p21.1	5.84	5.43	0.75	0.65	0.41	3.602e-4	4.242e-3	(A) Black or African American
RPS26P11	Xq13.1	1.24	0.85	0.71	0.63	0.39	3.619e-4	4.260e-3	(A) Black or African American
C11ORF58	11p15.2	11.49	11.65	0.28	0.36	-0.16	3.626e-4	4.266e-3	(B) White
CARD19	9q22.31	8.25	7.90	0.63	0.68	0.35	3.638e-4	4.278e-3	(A) Black or African American
CYB5R4	6q14.2	8.02	8.36	0.60	0.63	-0.34	3.656e-4	4.296e-3	(B) White
ARHGEF10L	1p36.13	10.48	10.10	0.67	0.74	0.38	3.665e-4	4.304e-3	(A) Black or African American
LENG8	19q13.42	11.67	11.11	0.97	1.28	0.56	3.671e-4	4.309e-3	(A) Black or African American
RPP25L	9p13.3	8.59	8.29	0.54	0.67	0.31	3.688e-4	4.326e-3	(A) Black or African American
CNOT7	8p22	10.50	10.71	0.37	0.46	-0.21	3.691e-4	4.327e-3	(B) White
C9ORF16	9q34.11	8.97	8.53	0.76	0.97	0.43	3.697e-4	4.331e-3	(A) Black or African American
AKT2	19q13.2	11.14	10.94	0.35	0.45	0.20	3.707e-4	4.339e-3	(A) Black or African American
RAB3C	5q11.2	1.73	2.44	1.30	1.24	-0.71	3.708e-4	4.339e-3	(B) White
SSNA1	9q34.3	9.65	9.28	0.66	0.78	0.38	3.744e-4	4.380e-3	(A) Black or African American
IKZF1	7p12.2	8.29	8.96	1.22	1.05	-0.66	3.751e-4	4.382e-3	(B) White
LCN2	9q34.11	3.89	2.35	2.84	2.33	1.54	3.754e-4	4.382e-3	(A) Black or African American
DTL	1q32.3	6.33	6.95	1.13	0.97	-0.61	3.755e-4	4.382e-3	(B) White
TRIM5	11p15.4	9.12	9.38	0.47	0.39	-0.26	3.755e-4	4.382e-3	(B) White
PTPN12	7q11.23	10.91	11.20	0.53	0.49	-0.29	3.759e-4	4.384e-3	(B) White
MYH3	17p13.1	5.44	4.69	1.34	1.44	0.75	3.762e-4	4.384e-3	(A) Black or African American
ADAMTS12	5p13.3-p13.2	4.35	5.35	1.81	1.75	-1.00	3.765e-4	4.386e-3	(B) White
QPCTL	19q13.32	8.16	7.77	0.72	0.69	0.40	3.774e-4	4.393e-3	(A) Black or African American
NAT9	17q25.1	8.90	8.61	0.51	0.60	0.29	3.781e-4	4.400e-3	(A) Black or African American
SDK2	17q25.1	5.35	4.47	1.61	1.48	0.88	3.791e-4	4.408e-3	(A) Black or African American
TLR1	4p14	7.40	8.04	1.18	0.93	-0.64	3.809e-4	4.427e-3	(B) White
CSNK1A1	5q32	12.12	12.30	0.33	0.34	-0.18	3.813e-4	4.427e-3	(B) White
MIA3	1q41	10.39	10.66	0.48	0.39	-0.26	3.813e-4	4.427e-3	(B) White
DYM	18q21.1	9.03	9.24	0.37	0.45	-0.21	3.818e-4	4.429e-3	(B) White
XRCC3	14q32.33	7.12	6.73	0.69	0.90	0.39	3.821e-4	4.431e-3	(A) Black or African American
CDC37	19p13.2	11.85	11.60	0.46	0.49	0.25	3.826e-4	4.433e-3	(A) Black or African American
FAM107B	10p13	11.49	11.77	0.49	0.64	-0.28	3.833e-4	4.439e-3	(B) White
HIVEP1	6p24.1	8.66	9.05	0.71	0.67	-0.39	3.838e-4	4.442e-3	(B) White
MTREX	5q11.2	10.24	10.42	0.30	0.46	-0.18	3.843e-4	4.446e-3	(B) White
BRSK1	19q13.42	5.32	4.57	1.39	1.17	0.75	3.861e-4	4.461e-3	(A) Black or African American
SH2D1A	Xq25	5.54	6.37	1.52	1.40	-0.83	3.890e-4	4.492e-3	(B) White
KDELR3	22q13.1	7.74	8.48	1.33	1.41	-0.74	3.892e-4	4.492e-3	(B) White
ZNF862	7q36.1	9.17	8.88	0.51	0.67	0.29	3.899e-4	4.498e-3	(A) Black or African American
PPIL2	22q11.21	10.18	9.98	0.34	0.45	0.19	3.913e-4	4.511e-3	(A) Black or African American
RBM15B	3p21.2	10.28	10.06	0.41	0.36	0.22	3.926e-4	4.523e-3	(A) Black or African American
LINC00265	7p14.1	6.66	6.13	0.93	1.15	0.53	3.929e-4	4.525e-3	(A) Black or African American
ADAT2	6q24.2	6.83	6.41	0.76	0.88	0.42	3.941e-4	4.536e-3	(A) Black or African American
MEF2B	19p13.11	5.02	4.31	1.30	1.25	0.71	3.944e-4	4.537e-3	(A) Black or African American
FGFBP1	4p15.32	1.51	0.48	1.95	0.99	1.03	3.948e-4	4.539e-3	(A) Black or African American
SP1	12q13.13	11.50	11.72	0.39	0.40	-0.21	3.968e-4	4.559e-3	(B) White
PI4K2B	4p15.2	8.53	8.79	0.46	0.52	-0.26	3.973e-4	4.561e-3	(B) White
CTSW	11q13.1	6.78	7.78	1.86	1.45	-1.00	3.974e-4	4.561e-3	(B) White
ELP4	11p13	7.93	8.16	0.42	0.49	-0.23	3.978e-4	4.563e-3	(B) White
CRYBG1	6q21	10.31	10.85	1.00	0.83	-0.54	3.989e-4	4.571e-3	(B) White
CFAP157	9q34.11	2.71	2.13	1.08	0.73	0.58	3.990e-4	4.571e-3	(A) Black or African American
PYHIN1	1q23.1	5.06	5.97	1.69	1.41	-0.91	3.996e-4	4.575e-3	(B) White
HHLA3	1p31.1	7.30	6.91	0.70	0.68	0.39	4.003e-4	4.581e-3	(A) Black or African American
RFNG	17q25.3	9.77	9.45	0.56	0.67	0.32	4.006e-4	4.582e-3	(A) Black or African American
SYCE1L	16q23.1	4.28	3.31	1.73	1.85	0.96	4.010e-4	4.582e-3	(A) Black or African American
UGT3A1	5p13.2	5.81	7.85	3.73	3.43	-2.04	4.014e-4	4.582e-3	(B) White
ERICH6	3q25.1	1.65	1.22	0.80	0.68	0.43	4.014e-4	4.582e-3	(A) Black or African American
POMGNT2	3p22.1	8.59	8.26	0.61	0.49	0.33	4.016e-4	4.582e-3	(A) Black or African American
PCAT4	4q21.21	0.02	0.08	0.09	0.22	-0.06	4.024e-4	4.590e-3	(B) White
LOC100134868	20p11.1	1.78	2.33	1.00	0.95	-0.55	4.029e-4	4.590e-3	(B) White
TAF1B	2p25.1	7.80	8.12	0.60	0.56	-0.33	4.031e-4	4.590e-3	(B) White
FOXK2	17q25.3	9.76	9.55	0.38	0.40	0.21	4.035e-4	4.590e-3	(A) Black or African American
DCAF15	19p13.12	8.80	8.55	0.43	0.58	0.25	4.036e-4	4.590e-3	(A) Black or African American
ADAMTSL5	19p13.3	4.34	3.58	1.40	1.37	0.77	4.041e-4	4.593e-3	(A) Black or African American
RELL2	5q31.3	5.38	4.73	1.20	1.07	0.65	4.051e-4	4.602e-3	(A) Black or African American
GPSM1	9q34.3	7.85	7.38	0.85	1.01	0.48	4.074e-4	4.625e-3	(A) Black or African American
ABHD17A	19p13.3	9.48	9.09	0.70	0.81	0.39	4.081e-4	4.631e-3	(A) Black or African American
DAZAP1	19p13.3	10.45	10.24	0.38	0.36	0.21	4.089e-4	4.637e-3	(A) Black or African American
PSPC1	13q12.11	9.20	9.01	0.34	0.31	0.19	4.103e-4	4.651e-3	(A) Black or African American
SRP14	15q15.1	12.18	11.96	0.42	0.36	0.23	4.125e-4	4.672e-3	(A) Black or African American
ANKRD13D	11q13.2	8.82	8.40	0.75	0.79	0.41	4.126e-4	4.672e-3	(A) Black or African American
ARMC7	17q25.1	8.65	8.40	0.44	0.52	0.25	4.138e-4	4.682e-3	(A) Black or African American
TMED10P1	8q24.3	5.10	5.46	0.68	0.48	-0.36	4.141e-4	4.684e-3	(B) White
FAM193B	5q35.3	9.87	9.31	1.00	1.19	0.56	4.148e-4	4.688e-3	(A) Black or African American
BEX1	Xq22.1|Xq22	4.66	3.42	2.20	2.64	1.24	4.153e-4	4.692e-3	(A) Black or African American
N4BP3	5q35.3	7.66	7.11	0.98	1.20	0.55	4.159e-4	4.695e-3	(A) Black or African American
FRS3	6p21.1	6.95	6.51	0.81	0.65	0.44	4.161e-4	4.695e-3	(A) Black or African American
MAT2B	5q34	11.04	11.30	0.47	0.50	-0.26	4.205e-4	4.741e-3	(B) White
CENPF	1q41	7.31	8.00	1.27	1.09	-0.68	4.206e-4	4.741e-3	(B) White
MRPS28	8q21.13	8.27	7.97	0.56	0.49	0.30	4.263e-4	4.799e-3	(A) Black or African American
DESI2	1q44	9.67	9.88	0.38	0.40	-0.21	4.275e-4	4.809e-3	(B) White
ZNF429	19p12	7.14	7.56	0.79	0.62	-0.42	4.276e-4	4.809e-3	(B) White
TMUB1	7q36.1	9.38	9.00	0.68	0.75	0.38	4.279e-4	4.810e-3	(A) Black or African American
BRAP	12q24.12	9.02	9.16	0.27	0.24	-0.15	4.286e-4	4.815e-3	(B) White
COL5A2	2q32.2	10.15	10.94	1.48	1.15	-0.79	4.292e-4	4.819e-3	(B) White
TTC26	7q34	6.67	7.08	0.75	0.66	-0.41	4.305e-4	4.830e-3	(B) White
RBMS3	3p24.1	5.62	6.38	1.44	1.01	-0.76	4.309e-4	4.833e-3	(B) White
STRC	15q15.3	3.40	2.61	1.42	1.48	0.78	4.314e-4	4.835e-3	(A) Black or African American
RGS11	16p13.3	4.21	3.33	1.62	1.46	0.88	4.316e-4	4.835e-3	(A) Black or African American
FGF5	4q21.21	1.08	1.89	1.37	2.07	-0.80	4.319e-4	4.835e-3	(B) White
METTL3	14q11.2	9.00	8.72	0.51	0.61	0.29	4.321e-4	4.836e-3	(A) Black or African American
FAM66D	8p23.1	3.88	2.85	1.92	1.68	1.04	4.331e-4	4.843e-3	(A) Black or African American
FRS2	12q15	9.08	9.35	0.50	0.44	-0.27	4.332e-4	4.843e-3	(B) White
TCF12	15q21.3	10.39	10.68	0.52	0.57	-0.29	4.353e-4	4.863e-3	(B) White
EIF2AK4	15q15.1	10.00	10.27	0.50	0.40	-0.27	4.359e-4	4.867e-3	(B) White
IFIT5	10q23.31	9.41	9.67	0.48	0.47	-0.26	4.376e-4	4.884e-3	(B) White
TEDC1	14q32.33	6.67	6.15	0.96	1.01	0.53	4.380e-4	4.886e-3	(A) Black or African American
CLTB	5q35.2	10.30	9.97	0.60	0.68	0.33	4.391e-4	4.895e-3	(A) Black or African American
EMB	5q11.1	8.32	8.96	1.19	0.99	-0.64	4.408e-4	4.911e-3	(B) White
ATG13	11p11.2	10.67	10.84	0.31	0.30	-0.17	4.413e-4	4.913e-3	(B) White
IL13RA1	Xq24	11.20	11.48	0.52	0.49	-0.28	4.415e-4	4.914e-3	(B) White
ILRUN	6p21.31	11.73	11.95	0.39	0.43	-0.22	4.418e-4	4.914e-3	(B) White
YWHAQ	2p25.1	12.30	12.49	0.35	0.40	-0.19	4.423e-4	4.916e-3	(B) White
EXOSC6	16q22.1	7.97	8.20	0.40	0.47	-0.22	4.428e-4	4.920e-3	(B) White
FAM106C	17p11.2	1.93	2.50	1.00	1.30	-0.57	4.441e-4	4.931e-3	(B) White
RHNO1	12p13.33	8.68	8.95	0.50	0.54	-0.28	4.458e-4	4.946e-3	(B) White
NOP14-AS1	4p16.3	8.52	8.25	0.49	0.51	0.27	4.459e-4	4.946e-3	(A) Black or African American
LYNX1	8q24.3	8.14	7.52	1.13	1.06	0.61	4.464e-4	4.949e-3	(A) Black or African American
ABCA1	9q31.1	10.73	11.23	0.94	0.80	-0.51	4.496e-4	4.982e-3	(B) White
RALGDS	9q34.13-q34.2	10.60	10.24	0.66	0.68	0.36	4.502e-4	4.986e-3	(A) Black or African American
DOP1B	21q22.12	9.19	9.55	0.64	0.80	-0.36	4.508e-4	4.989e-3	(B) White
RAD50	5q31.1	10.21	10.60	0.72	0.60	-0.39	4.520e-4	4.998e-3	(B) White
CD8B	2p11.2	5.75	6.83	1.99	1.74	-1.07	4.523e-4	4.998e-3	(B) White
